collocation;frequency1;frequency2;frequency;doc_freq;Words_in_dict;TF_IDF;TF-RIDF;NOUN_1;ADJF_1;ADJS_1;COMP_1;VERB_1;INFN_1;PRTF_1;GRND_1;NUMR_1;ADVB_1;NPRO_1;PRED_1;PREP_1;CONJ_1;PRCL_1;INTJ_1;None_1;NOUN_2;ADJF_2;ADJS_2;COMP_2;VERB_2;INFN_2;PRTF_2;GRND_2;NUMR_2;ADVB_2;NPRO_2;PRED_2;PREP_2;CONJ_2;PRCL_2;INTJ_2;None_2;MI;MI3;T-score;minimum-sens;log_dice;raw_freq;log_likehood;dice;chi_sq;pmi;jaccard;phi;mi_like;poison_stirling;student_t;Words Class;MY_COMBINATION;ALLA_COMBINATION;collections_kolichestvo;weirdness;cw;dw;otnosit_chastota;class
о наш;1679;809;7;0.17391304347826086;0;5.317674912827414;1.2503723284183486;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.901335270914035;7.516045115029243;1.937495622047751;0.004169148302561048;-7.473415848072999;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;1;-179102.56775354134;-170196.91521331;3;1.9322387377983783;122.23099283760865;26.100314008730948;1;0
один строка;4721;1870;46;0.34782608695652173;0;21.097341055179868;18.192336987221708;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.9172253899014593;12.964349302015485;4.98661847862985;0.00974369836898962;-6.16271969908742;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;0;-138730.27623782592;-118742.03386975116;2;31.946347131599854;106.46656226707624;51.29977148470017;1;0
который выполняться;5920;626;36;0.4782608695652174;0;11.53206543093724;7.865577506679668;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2.8158874502168203;13.155737453101445;5.147911579547597;0.006081081081081081;-6.506472885602451;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;0;-138631.32454293448;-125998.49149512484;3;0;99.02630044994994;52.24909067452824;1;0
который иметь;5920;2159;53;0.391304347826087;1;21.596722308648204;19.176079108175283;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.5877542222478203;13.043595131374218;4.858097902598631;0.008952702702702703;-6.252040560659629;1.3795577137969567e-06;0;0.031746031746031744;0;0;0.016129032258064516;0;0;0;1.0;0;-142886.24742326722;-120556.14827609458;4;9.287569245272808;130.77237880531754;51.438372997407235;1;0
для доказательство;9362;38;6;0.13043478260869565;1;5.307639487787583;1.4736819032743276;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.611796693789055;8.781721695231367;2.2491272242319043;0.000640888698995941;-9.613482540731207;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-184347.00758278868;-183390.47453217124;3;47.44972147487625;112.69408811757562;59.40507871324396;1;0
среди они;169;3343;10;0.21739130434782608;0;6.627578316815741;2.100334982092728;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.6814837752112135;10.325339964985938;2.9158082900975595;0.002991325157044571;-7.4561490346479955;1.3795577137969567e-06;0;0.0049504950495049506;0;0;0.0024813895781637717;0;0;0;1.0;1;-157531.0982672032;-157168.27538593454;4;1.1275181340564653;121.52229463757448;19.508750654512795;1;0
с диэлектрический;10637;0;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.04;0;0;0;1.0;1;-229666.88384307703;-275910.30925568566;1;0;67.35566916908991;28.468568284651163;1;0
диэлектрик с;0;10637;0;0.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.07692307692307693;0;0;0.04;0;0;0;1.0;0;-230161.64231753434;-276405.06773014297;1;0;43.1960097856061;19.262417465527754;1;0
это происходить;5940;475;24;0.30434782608695654;0;12.399115104080064;7.873256717603447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2.6242943380381565;11.794219339480469;4.104442153669748;0.00404040404040404;-7.062271049255888;1.3795577137969567e-06;0;0;0;0;0.04;0;0;0;1.0;0;-155354.1609795911;-143809.7965755875;4;1.8392139775389154;118.4679314738353;24.716809003967764;1;0
внутренний представление;401;720;147;0.391304347826087;0;59.90034300700539;59.79325085550137;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.527723578275207;22.927068267947938;12.091503935783503;0.20416666666666666;-1.9308982179690624;2.7591154275939134e-06;0;0;0;0;0.016129032258064516;0;0;0;1.414213562373095;0;-23253.648299492936;-12039.122878460881;1;0;89.59690338255125;43.213581781370046;1;0
и й;19210;63;1;0.043478260869565216;0;1.3617278360175928;-0.009406977738234845;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-0.7394870658293673;-0.7394870658293673;-0.6695821319684909;5.2056220718375845e-05;-13.234293535939402;1.3795577137969567e-06;0;0.031746031746031744;0;0;0.016129032258064516;0;0;0;1.0;0;-274788.85671358247;-266509.89824099705;4;2.652983844838742;110.48135459523112;27.36853754619985;1;0
способный к;166;5170;2;0.08695652173913043;1;2.1213956807072236;-0.037491097279907404;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.7563747596742167;2.756374759674217;0.577024574347768;0.00038684719535783365;-10.381542951184585;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;0;-225708.8160474187;-215549.7753718955;2;4.110743197080863;112.31348305417175;33.14706488655862;1;0
класс схема;5099;545;0;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.0049504950495049506;0;0;0.0024813895781637717;0;0;0;1.0;0;-230656.40079199165;-276899.8262046003;1;0;79.74861564837387;35.71134633599487;1;0
тип значение;5768;3760;74;0.2608695652173913;1;43.18466733691224;41.87074916020855;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3064437260465662;13.725350457304465;5.124264939216182;0.012829403606102635;-6.008504332235164;1.3795577137969567e-06;0;0;0;0;0.024390243902439025;0;0;0;1.0;0;-133485.83640857862;-105053.71607643263;1;0;94.73130146251884;47.88146746685487;1;0
строка и;1870;19210;105;0.391304347826087;0;42.78595929071814;42.308875418056836;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.0832158205616729;14.511706855893918;5.410640041207812;0.005465903175429464;-6.649341728858454;1.3795577137969567e-06;0;0.00819672131147541;0;0;0.00411522633744856;0;0;0;1.0;0;-143381.00589772454;-109506.54234654829;3;9.291584623243093;119.99382286747927;46.59437733014636;1;0
кровеносный сосуд;0;2;0;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;2.7591154275939134e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;0;-231151.15926644896;-277394.5846790576;1;6.577189115329381;89.85482031535938;30.35554555878398;1;0
баргмановский гамильтониан;0;0;0;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7591154275939134e-06;0;0;0;0;0.016129032258064516;0;0;0;1.414213562373095;0;-231645.91774090627;-277889.3431535149;1;0;0;0;1;0
о го;1679;63;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;1;-232140.67621536358;-278384.10162797215;1;3.2885945576646907;57.825910420377255;17.71525000523126;1;0
помощь который;1170;5920;62;0.391304347826087;1;25.264090247852614;23.38236609561495;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6978847916232347;14.606277412396985;6.660474854775093;0.010472972972972974;-5.837373601740003;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-109737.42963462835;-87242.41099596996;4;3.8236436722053746;124.85581628987723;35.97852602192649;1;0
функция сохранять;5000;84;0;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;-232635.4346898208;-278878.86010242946;1;0;61.794014678409155;25.856109201919036;1;0
мочь выполняться;4835;626;34;0.4782608695652174;0;10.891395129218505;7.069734454446349;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.025506576176956;13.200432258677635;5.114855929173272;0.00703205791106515;-6.327486600223924;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;0;-133980.5948830359;-123524.69912283837;4;0;78.3920195712122;34.80952826377671;1;0
зарядить частица;0;3;0;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-233130.1931642781;-279373.6185768868;3;0;75.35002857683685;32.89087155431462;1;0
и образовать;19210;51;3;0.13043478260869565;0;2.6538197438937914;-0.08404719628677548;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.15033001642021;4.320255017862522;0.9517235320190984;0.00015616866215512754;-11.648432486349698;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;-223432.9270649151;-212746.1440166375;4;3.601794039347042;105.75445684425051;29.669092391295134;1;0
люба элемент;405;2357;4;0.13043478260869565;0;3.538426325191722;0.35088470482056655;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.602848615201284;5.6028486152012835;1.3415474498875661;0.0016970725498515061;-8.431497604258052;1.3795577137969567e-06;0;0;0;0;0.043478260869565216;0;0;0;1.0;0;-198398.1482573759;-190317.09317457338;2;0;49.401520466061584;21.14655693376706;1;0
в кровь;27729;3;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.0010400416016640667;0;0;0.0005202913631633715;0;0;0;1.0;1;-233624.95163873542;-279868.3770513441;1;0.4398120381071319;103.93361285619459;9.198282329420746;0;0
в регуляция;27729;1;0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.02666666666666667;0;0;0.013513513513513514;0;0;0;1.0;1;-234119.71011319273;-280363.1355258014;1;0;105.3240055965293;59.5235648903908;1;0
можно представить;2412;338;31;0.4782608695652174;0;9.930389676640402;5.8801304330674595;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4.7846654384280445;14.693058059201796;5.365763590127137;0.01285240464344942;-5.471019592912509;1.3795577137969567e-06;0;0;0;0;0.16666666666666666;0;0;0;1.0;0;-94202.01353666926;-92849.67370648596;4;16.286373047482275;122.102314286667;55.225047691957755;1;0
это уравнение;5940;24;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.07692307692307693;0;0;0.04;0;0;0;1.0;0;-234614.46858765;-280857.89400025865;2;25.369158016270468;102.53278867271021;46.81700612646305;1;0
лёгкое и;6;19210;0;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;0;-235109.2270621073;-281352.65247471596;2;0.6459739309698499;89.61424102353044;10.821441962742776;0;0
в нуль;27729;286;4;0.08695652173913043;1;4.242791361414447;1.055249741043292;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.4516165490366144;2.5483834509633856;-3.4702870859602415;0.00014425330881027084;-11.773911872117553;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-261727.23298790987;-244575.60587339025;3;0;105.58802935681831;59.85344096243218;1;0
ток в;5;27729;1;0.043478260869565216;1;1.3617278360175928;-0.009406977738234845;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2.3863266928544125;2.3863266928544125;0.808731220770621;3.606332720256771e-05;-13.75936808694709;1.3795577137969567e-06;0;0.0011911852293031567;0;0;0.0005959475566150178;0;0;0;1.0;0;-219771.71435393108;-219672.7626590396;3;16.442972788323452;113.08882544362612;49.95718766300539;1;0
набор из;981;4846;12;0.30434782608695654;0;6.199557552040032;1.5084444337715086;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.8716372412740097;8.041562242716322;1.5708790677792208;0.0024762690879075525;-7.923575094626166;1.3795577137969567e-06;0;0.00819672131147541;0;0;0.00411522633744856;0;0;0;1.0;0;-192461.04656388835;-177618.29233016944;2;12.214779785611707;112.8562927415544;46.50781745480984;1;0
иметь отношение;2159;630;13;0.2608695652173913;2;7.58649561324134;2.84469129076286;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7924469279547464;10.193326364236931;3.0851223944924566;0.006021306160259379;-6.745092500887219;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-154463.59572556795;-147602.94487976012;3;1.450850540146187;110.64448038930304;20.549944624762862;1;1
сделать вывод;370;473;4;0.17391304347826086;2;3.0386713787585222;-0.14887024161263307;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.050284922367731;8.050284922367732;1.8792818022541973;0.008456659619450317;-6.719388820942082;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-151297.14148904127;-157827.9533518776;4;28.154396264088522;134.63119303279734;71.28738750178691;1;1
привлекать внимание;8;230;0;0.0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;2.7591154275939134e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.414213562373095;1;-235603.9855365646;-281847.41094917327;1;1.7953041717863363;111.37705221339759;23.04085377487051;1;1
оказывать влияние;53;109;16;0.30434782608695654;2;8.266076736053376;3.4669597878985936;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.971257976883313;18.97125797688331;3.9980075737718486;0.14678899082568808;-2.3398500028846247;1.3795577137969567e-06;0;0.03773584905660377;0;0;0.019230769230769232;0;0;0;1.0;1;-50564.3160895357;-60690.3728667617;4;0;128.09104475385587;98.80313226824278;1;1
приводить к;299;5170;246;0.782608695652174;2;26.188011404914548;26.185592261497902;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6.849927022162277;22.734956032840756;15.548419973403218;0.04758220502901354;-3.4745468414210507;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-29388.653382763412;-13523.39830183277;4;79.86586782899963;139.07021727437493;92.54923070015006;1;1
уступить место;0;456;0;0.0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;2.7591154275939134e-06;0;0;0;0;0.015151515151515152;0;0;0;1.414213562373095;1;-236098.74401102192;-282342.1694236305;1;0.28910721386063215;57.617062410072876;5.1977600652472855;0;1
заложить основа;15;512;1;0.043478260869565216;2;1.3617278360175928;-0.009406977738234845;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.56047216061492;6.56047216061492;0.9894049967580394;0.001953125;-8.041659151637214;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-165348.28216362846;-188997.73724268726;3;6.342289504067617;89.10670542130185;29.806637772216014;1;1
играть роль;74;245;19;0.391304347826087;2;7.742221204987091;2.990750275199578;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.569198965035504;18.065053991922674;4.353160939132885;0.07755102040816327;-3.069485100321284;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-56006.65930856597;-65802.87710282044;4;1.6388344971750952;115.70120348971743;22.81021310329734;1;1
поставить задача;72;916;10;0.2608695652173913;2;5.835765856339492;1.3085225216164793;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.780162061571544;13.424018251346268;3.133505806423097;0.010917030567685589;-5.626439136697315;1.3795577137969567e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.0;1;-106175.16861853583;-122205.34319095225;3;0;126.1545440099847;94.2404276132324;1;1
принять решение;161;746;5;0.13043478260869565;2;4.423032906489652;0.8774883543857603;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.915342152740946;9.559198342515671;2.161967744215038;0.006702412868632708;-6.50303064564116;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-140709.31013565513;-154034.80504770498;1;1.1875480347122493;117.19157057998387;19.421270667446166;1;1
принимать форма;235;458;2;0.08695652173913043;2;2.1213956807072236;-0.037491097279907404;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7516420215614947;5.751642021561495;1.3092210770183306;0.004366812227074236;-7.436711542137214;2.7591154275939134e-06;0;0.13333333333333333;0;0;0.07142857142857142;0;0;0;1.414213562373095;1;-169504.2533490698;-178113.05080462675;2;2.8187953351411634;90.62399768555736;23.37601373790145;1;1
принимать участие;235;34;9;0.17391304347826086;2;6.837010602206675;2.4298120264912364;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.673307969850413;16.013157972735037;2.996325777955587;0.03829787234042553;-3.901537361114312;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-69661.99320358734;-85428.29658962652;4;1.9672842443172704;119.64716899939238;25.787480264323282;1;1
иметь место;2159;456;32;0.43478260869565216;2;11.575290752562971;7.600382515151361;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.558325214036191;14.558325214036191;5.416759662012804;0.014821676702176934;-5.352595231134304;2.7591154275939134e-06;0;0;0;0;0.015151515151515152;0;0;0;1.414213562373095;1;-93311.44828264612;-89716.20336825644;4;114.63101029574064;136.7648036770621;95.24123339614485;1;1
а также;4199;1378;542;0.9130434782608695;2;21.413629375751118;21.413629362025244;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6.0853215520380015;24.249619634745745;22.93801884663214;0.1290783519885687;-2.363124514286766;1.3795577137969567e-06;0;0;0;0;0.0024390243902439024;0;0;0;1.0;0;-24836.875417756284;-4947.584744572965;4;22.592619754054702;137.00106811029633;69.65669907806912;1;1
более тот;1214;4147;53;0.5652173913043478;2;13.132577636670076;10.711934436197158;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.931878172624994;14.387719081751392;6.326096079830564;0.01278032312515071;-5.660365965199448;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;1;-103602.4245513579;-84438.77964071195;4;5.124291519747362;131.3081412253963;42.37443765299179;1;1
большой часть;722;878;32;0.391304347826087;2;13.039530450504575;9.064622213092965;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.19343059980091;15.193430599800909;5.502258838486734;0.03644646924829157;-4.643856189774724;1.3795577137969567e-06;0;0;0;0;0.016129032258064516;0;0;0;1.0;0;-75104.3364226176;-71739.97879630799;4;0.9249172193431943;124.92448568757436;17.813263918771582;0;1
большой количество;722;567;29;0.391304347826087;2;11.817074470769771;7.619970351612059;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.682283799521611;15.398245789776755;5.280292425368267;0.04016620498614958;-4.474055553234079;2.7591154275939134e-06;0;0.031746031746031744;0;0;0.016129032258064516;0;0;0;1.414213562373095;0;-73521.10930435426;-73719.01269413717;4;8.044113218311006;134.06773112239907;50.553778023010686;1;1
большой разнообразие;722;7;1;0.043478260869565216;2;1.3617278360175928;-0.009406977738234845;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.164152807278663;7.164152807278663;0.9930277153144702;0.0013850415512465374;-8.509775004326936;2.7591154275939134e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.242177283155446;0;-169306.34995928686;-193120.7245298314;2;0;86.28442440164477;40.491063240540335;1;1
быть обусловить;5572;22;2;0.08695652173913043;2;2.1213956807072236;-0.037491097279907404;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.5639515949848883;5.563951594984888;1.2946335305536352;0.0003589375448671931;-10.449664538476192;2.7591154275939134e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.414213562373095;1;-198299.19656248443;-203345.73300194883;3;0;115.28370036951979;73.61526654261064;1;1
быть характерный;5572;37;0;0.0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;1.3795577137969567e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.0;1;-236593.50248547917;-282836.92789808783;1;24.429559571223415;101.86733909827748;46.1021008623719;1;1
в будущее;27729;30;18;0.391304347826087;2;7.334735878408823;2.5580840743373416;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.971289193575569;12.311139196460193;3.9721457854745528;0.0006491398896462187;-9.59074297480477;1.3795577137969567e-06;0;0.017391304347826087;0;0;0.008771929824561403;0;0;0;1.0;1;-169009.4948746125;-162115.86013050747;4;2.274100584389248;125.28078569144611;28.896934432564713;1;1
в выражение;27729;1182;61;0.34782608695652173;2;27.976908790564607;26.040184810660367;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43197780512712874;12.2934524802529;2.0209418706377646;0.00219986295935663;-7.888593552914634;1.3795577137969567e-06;0;0.00784313725490196;0;0;0.003937007874015748;0;0;0;1.0;1;-185039.6694470289;-162115.86013050747;4;2.263578072158813;111.6700566232297;25.775329478368974;1;1
в дальнейший;27729;131;62;0.5652173913043478;2;15.362637990066881;13.480913837829219;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6290280965912;15.53742071736495;7.237579501575285;0.002235926286559198;-7.81171132710174;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-129033.01013846291;-106043.23302534722;4;23.15439025294527;135.74503735454738;68.82989476778893;1;1
в действительность;27729;18;14;0.2608695652173913;2;8.170072198875289;3.394779260512819;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.345684708357067;11.960394552472275;3.5576299534606393;0.0005048865808359479;-9.952689253491883;2.7591154275939134e-06;0;0;0;0;0.015151515151515152;0;0;0;1.414213562373095;1;-170988.52877244167;-167228.3643665662;3;2.8511952815220964;118.74314716518589;30.305351137855776;1;1
в диапазон;27729;218;34;0.34782608695652173;2;15.593686866872076;11.77202619209992;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.027533304215188;12.202458986715866;4.40077052398318;0.0012261531248873021;-8.682942962068264;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;1;-175936.11351701463;-155519.08047107686;4;0;128.4363827137181;99.65693566810012;1;1
в единица;27729;235;8;0.21739130434782608;2;5.302062653452593;1.0462205178077246;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.16826215882322473;5.831737841176775;-0.3498879695794251;0.0002885066176205417;-10.771283119641005;1.3795577137969567e-06;0;0.0049504950495049506;0;0;0.0024813895781637717;0;0;0;1.0;1;-251832.06349876392;-233196.16096087242;4;0;105.3240055965293;59.5235648903908;1;1
в итог;27729;36;22;0.30434782608695654;2;11.365855512073393;6.733109547473751;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.99776140493676;12.916624642211355;4.396809546436629;0.0007933931984564896;-9.301548156841795;1.3795577137969567e-06;0;0.0011911852293031567;0;0;0.0005959475566150178;0;0;0;1.0;1;-164061.9101300395;-156013.83894553417;4;1.698869915792149;125.23770281057855;25.067432002142514;1;1
